,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,location_pair_id,locations,country,loc2,loc1,URUN,ID
19,19,Nairobi,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",5,941.5691652102628,-2.860121255597132,28.7300599,-3.9344201,"('Nairobi', ('Minembwe', 'Minembwe', 'Democratic Republic of the Congo'))",9,"('Minembwe', 'Minembwe', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Minembwe,Minembwe,Non-Urban,29
20,20,Nairobi,"('Bujumbura', 'Bujumbura', 'Burundi')",4,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bujumbura', 'Bujumbura', 'Burundi'))",10,Nairobi,Burundi,Bujumbura,Bujumbura,Urban,46
21,21,Nairobi,"('Bujumbura', 'Bujumbura', 'Burundi')",4,841.7131502148305,-2.8979959032040647,29.3675028,-3.3638125,"('Nairobi', ('Bujumbura', 'Bujumbura', 'Burundi'))",10,"('Bujumbura', 'Bujumbura', 'Burundi')",Burundi,Bujumbura,Bujumbura,Urban,46
22,22,Nairobi,"('Embu', 'Embu', 'Kenya')",4,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Embu', 'Embu', 'Kenya'))",11,Nairobi,Kenya,Embu,Embu,Non-Urban,6
23,23,Nairobi,"('Embu', 'Embu', 'Kenya')",4,120.9362831052233,0.5724891806314639,37.6652884382665,-0.5359479,"('Nairobi', ('Embu', 'Embu', 'Kenya'))",11,"('Embu', 'Embu', 'Kenya')",Kenya,Embu,Embu,Non-Urban,6
24,24,Nairobi,"('Homa Bay', 'Homa Bay', 'Kenya')",4,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Homa Bay', 'Homa Bay', 'Kenya'))",12,Nairobi,Kenya,Homa Bay,Homa Bay,Non-Urban,18
25,25,Nairobi,"('Homa Bay', 'Homa Bay', 'Kenya')",4,277.59287427028966,2.902348612376076,34.31878185590796,-0.56396015,"('Nairobi', ('Homa Bay', 'Homa Bay', 'Kenya'))",12,"('Homa Bay', 'Homa Bay', 'Kenya')",Kenya,Homa Bay,Homa Bay,Non-Urban,18
26,26,Nairobi,"('Kitui', 'Kitui', 'Kenya')",4,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kitui', 'Kitui', 'Kenya'))",13,Nairobi,Kenya,Kitui,Kitui,Non-Urban,25
27,27,Nairobi,"('Kitui', 'Kitui', 'Kenya')",4,181.69299771032112,-0.1378914368679044,38.372811654368775,-1.56422195,"('Nairobi', ('Kitui', 'Kitui', 'Kenya'))",13,"('Kitui', 'Kitui', 'Kenya')",Kenya,Kitui,Kitui,Non-Urban,25
28,28,Nairobi,"('Nakuru', 'Nakuru', 'Kenya')",4,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nakuru', 'Nakuru', 'Kenya'))",14,Nairobi,Kenya,Nakuru,Nakuru,Urban,43
29,29,Nairobi,"('Nakuru', 'Nakuru', 'Kenya')",4,125.38289705610865,2.2116539139102,36.0712048,-0.2802724,"('Nairobi', ('Nakuru', 'Nakuru', 'Kenya'))",14,"('Nakuru', 'Nakuru', 'Kenya')",Kenya,Nakuru,Nakuru,Urban,43
30,30,Nairobi,"('Kampala', 'Kampala', 'Uganda')",3,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kampala', 'Kampala', 'Uganda'))",15,Nairobi,Uganda,Kampala,Kampala,Urban,62
31,31,Nairobi,"('Kampala', 'Kampala', 'Uganda')",3,485.1871645287762,2.8272973504938177,32.5813539,0.3177137,"('Nairobi', ('Kampala', 'Kampala', 'Uganda'))",15,"('Kampala', 'Kampala', 'Uganda')",Uganda,Kampala,Kampala,Urban,62
32,32,Nairobi,"('Makueni', 'Makueni', 'Kenya')",3,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Makueni', 'Makueni', 'Kenya'))",16,Nairobi,Kenya,Makueni,Makueni,Non-Urban,14
33,33,Nairobi,"('Makueni', 'Makueni', 'Kenya')",3,138.05244645448462,-0.6836624711957153,37.87717148162715,-2.25709305,"('Nairobi', ('Makueni', 'Makueni', 'Kenya'))",16,"('Makueni', 'Makueni', 'Kenya')",Kenya,Makueni,Makueni,Non-Urban,14
34,34,Nairobi,"('Nyamira', 'Nyamira', 'Kenya')",3,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nyamira', 'Nyamira', 'Kenya'))",17,Nairobi,Kenya,Nyamira,Nyamira,Urban,26
35,35,Nairobi,"('Nyamira', 'Nyamira', 'Kenya')",3,209.4474298458329,2.86487773525912,34.93413079992329,-0.65225405,"('Nairobi', ('Nyamira', 'Nyamira', 'Kenya'))",17,"('Nyamira', 'Nyamira', 'Kenya')",Kenya,Nyamira,Nyamira,Urban,26
36,36,Nairobi,"('Arusha', 'Arusha', 'Tanzania')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Arusha', 'Arusha', 'Tanzania'))",18,Nairobi,Tanzania,Arusha,Arusha,Non-Urban,12
37,37,Nairobi,"('Arusha', 'Arusha', 'Tanzania')",2,201.75927034656948,-1.623103567184356,36.8004200748534,-3.52386665,"('Nairobi', ('Arusha', 'Arusha', 'Tanzania'))",18,"('Arusha', 'Arusha', 'Tanzania')",Tanzania,Arusha,Arusha,Non-Urban,12
38,38,Nairobi,"('Awendo', 'Awendo', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Awendo', 'Awendo', 'Kenya'))",19,Nairobi,Kenya,Awendo,Awendo,Urban,8
39,39,Nairobi,"('Awendo', 'Awendo', 'Kenya')",2,248.58017229350835,3.004302297902599,34.53172,-0.9079812,"('Nairobi', ('Awendo', 'Awendo', 'Kenya'))",19,"('Awendo', 'Awendo', 'Kenya')",Kenya,Awendo,Awendo,Urban,8
40,40,Nairobi,"('Bungoma', 'Bungoma', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bungoma', 'Bungoma', 'Kenya'))",20,Nairobi,Kenya,Bungoma,Bungoma,Urban,12
41,41,Nairobi,"('Bungoma', 'Bungoma', 'Kenya')",2,292.6090764245537,2.4400610760694645,34.71916810731902,0.78292445,"('Nairobi', ('Bungoma', 'Bungoma', 'Kenya'))",20,"('Bungoma', 'Bungoma', 'Kenya')",Kenya,Bungoma,Bungoma,Urban,12
42,42,Nairobi,"('Eldoret', 'Eldoret', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Eldoret', 'Eldoret', 'Kenya'))",21,Nairobi,Kenya,Eldoret,Eldoret,Urban,14
43,43,Nairobi,"('Eldoret', 'Eldoret', 'Kenya')",2,230.7575268260629,2.353386183866443,35.271548100000004,0.5198329,"('Nairobi', ('Eldoret', 'Eldoret', 'Kenya'))",21,"('Eldoret', 'Eldoret', 'Kenya')",Kenya,Eldoret,Eldoret,Urban,14
44,44,Nairobi,"('Kerugoya', 'Kerugoya', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kerugoya', 'Kerugoya', 'Kenya'))",22,Nairobi,Kenya,Kerugoya,Kerugoya,Urban,4
45,45,Nairobi,"('Kerugoya', 'Kerugoya', 'Kenya')",2,90.9094911252628,0.867948628260446,37.278584,-0.49633,"('Nairobi', ('Kerugoya', 'Kerugoya', 'Kenya'))",22,"('Kerugoya', 'Kerugoya', 'Kenya')",Kenya,Kerugoya,Kerugoya,Urban,4
46,46,Nairobi,"('Kiambu', 'Kiambu', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kiambu', 'Kiambu', 'Kenya'))",23,Nairobi,Kenya,Kiambu,Kiambu,Urban,21
47,47,Nairobi,"('Kiambu', 'Kiambu', 'Kenya')",2,23.691418564877555,2.063757248081799,36.81568670212906,-1.03207695,"('Nairobi', ('Kiambu', 'Kiambu', 'Kenya'))",23,"('Kiambu', 'Kiambu', 'Kenya')",Kenya,Kiambu,Kiambu,Urban,21
48,48,Nairobi,"('Kinangop', 'Kinangop', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kinangop', 'Kinangop', 'Kenya'))",24,Nairobi,Kenya,Kinangop,Kinangop,Non-Urban,3
49,49,Nairobi,"('Kinangop', 'Kinangop', 'Kenya')",2,57.292852397929735,2.111333826325069,36.65,-0.7166,"('Nairobi', ('Kinangop', 'Kinangop', 'Kenya'))",24,"('Kinangop', 'Kinangop', 'Kenya')",Kenya,Kinangop,Kinangop,Non-Urban,3
50,50,Nairobi,"('Kitale', 'Kitale', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kitale', 'Kitale', 'Kenya'))",25,Nairobi,Kenya,Kitale,Kitale,Urban,13
51,51,Nairobi,"('Kitale', 'Kitale', 'Kenya')",2,284.1893777695408,2.311867853982756,35.000236,1.018076,"('Nairobi', ('Kitale', 'Kitale', 'Kenya'))",25,"('Kitale', 'Kitale', 'Kenya')",Kenya,Kitale,Kitale,Urban,13
52,52,Nairobi,"('Meru', 'Meru', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Meru', 'Meru', 'Kenya'))",26,Nairobi,Kenya,Meru,Meru,Urban,6
53,53,Nairobi,"('Meru', 'Meru', 'Kenya')",2,142.2571985436946,0.9550525161358032,37.6500063,0.0499786,"('Nairobi', ('Meru', 'Meru', 'Kenya'))",26,"('Meru', 'Meru', 'Kenya')",Kenya,Meru,Meru,Urban,6
54,54,Nairobi,"('Mombasa', 'Mombasa', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mombasa', 'Mombasa', 'Kenya'))",27,Nairobi,Kenya,Mombasa,Mombasa,Urban,47
55,55,Nairobi,"('Mombasa', 'Mombasa', 'Kenya')",2,404.5190042697591,-0.6288023343472984,39.667169,-4.05052,"('Nairobi', ('Mombasa', 'Mombasa', 'Kenya'))",27,"('Mombasa', 'Mombasa', 'Kenya')",Kenya,Mombasa,Mombasa,Urban,47
56,56,Nairobi,"('Mumias', 'Mumias', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mumias', 'Mumias', 'Kenya'))",28,Nairobi,Kenya,Mumias,Mumias,Urban,2
57,57,Nairobi,"('Mumias', 'Mumias', 'Kenya')",2,305.91380579620886,2.639552781141695,34.4891,0.3363,"('Nairobi', ('Mumias', 'Mumias', 'Kenya'))",28,"('Mumias', 'Mumias', 'Kenya')",Kenya,Mumias,Mumias,Urban,2
58,58,Nairobi,"(""Murang'A"", ""Murang'A"", 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', (""Murang'A"", ""Murang'A"", 'Kenya'))",29,Nairobi,Kenya,Murang'A,Murang'A,Unclassified,5
59,59,Nairobi,"(""Murang'A"", ""Murang'A"", 'Kenya')",2,39.955533638380565,1.321833783295082,37.00486124961815,-0.83091505,"('Nairobi', (""Murang'A"", ""Murang'A"", 'Kenya'))",29,"(""Murang'A"", ""Murang'A"", 'Kenya')",Kenya,Murang'A,Murang'A,Unclassified,5
60,60,Nairobi,"('Nairobi', 'Nairobi', 'Kenya')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nairobi', 'Nairobi', 'Kenya'))",30,Nairobi,Kenya,Nairobi,Nairobi,Urban,157
61,61,Nairobi,"('Nairobi', 'Nairobi', 'Kenya')",2,7.292625401689183,-0.0586410413053811,36.8172449,-1.2832533000000002,"('Nairobi', ('Nairobi', 'Nairobi', 'Kenya'))",30,"('Nairobi', 'Nairobi', 'Kenya')",Kenya,Nairobi,Nairobi,Urban,157
62,62,Nairobi,"('Namaingo', 'Namaingo', 'Uganda')",2,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Namaingo', 'Namaingo', 'Uganda'))",31,Nairobi,Uganda,Namaingo,Namaingo,Urban,4
63,63,Nairobi,"('Namaingo', 'Namaingo', 'Uganda')",2,367.9355136047399,2.726216894876912,33.8716691,0.3380554,"('Nairobi', ('Namaingo', 'Namaingo', 'Uganda'))",31,"('Namaingo', 'Namaingo', 'Uganda')",Uganda,Namaingo,Namaingo,Urban,4
64,64,Nairobi,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",32,Nairobi,Ethiopia,Addis Ababa,Addis Ababa,Urban,56
65,65,Nairobi,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",1,943.2017502336056,1.2771813414936808,38.761252500000005,9.0107934,"('Nairobi', ('Addis Ababa', 'Addis Ababa', 'Ethiopia'))",32,"('Addis Ababa', 'Addis Ababa', 'Ethiopia')",Ethiopia,Addis Ababa,Addis Ababa,Urban,56
66,66,Nairobi,"('Al Diyum East', 'Khartoum', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Al Diyum East', 'Khartoum', 'Sudan'))",33,Nairobi,Sudan,Khartoum,Al Diyum East,Urban,6
67,67,Nairobi,"('Al Diyum East', 'Khartoum', 'Sudan')",1,1611.1788838669513,1.7784682057214236,32.539207899999994,15.5690117,"('Nairobi', ('Al Diyum East', 'Khartoum', 'Sudan'))",33,"('Al Diyum East', 'Khartoum', 'Sudan')",Sudan,Khartoum,Al Diyum East,Urban,6
68,68,Nairobi,"('Al Riyadh', 'Al Riyadh', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Al Riyadh', 'Al Riyadh', 'Sudan'))",34,Nairobi,Sudan,Al Riyadh,Al Riyadh,Urban,1
69,69,Nairobi,"('Al Riyadh', 'Al Riyadh', 'Sudan')",1,1610.9518871642126,1.7763967400567469,32.567664,15.579633,"('Nairobi', ('Al Riyadh', 'Al Riyadh', 'Sudan'))",34,"('Al Riyadh', 'Al Riyadh', 'Sudan')",Sudan,Al Riyadh,Al Riyadh,Urban,1
70,70,Nairobi,"('Aweil', 'Aweil', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Aweil', 'Aweil', 'South Sudan'))",35,Nairobi,South Sudan,Aweil,Aweil,Non-Urban,1
71,71,Nairobi,"('Aweil', 'Aweil', 'South Sudan')",1,1404.0016530973369,2.3522126986997565,27.396208500000004,8.7693352,"('Nairobi', ('Aweil', 'Aweil', 'South Sudan'))",35,"('Aweil', 'Aweil', 'South Sudan')",South Sudan,Aweil,Aweil,Non-Urban,1
72,72,Nairobi,"('Bisoro', 'Bisoro', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bisoro', 'Bisoro', 'Burundi'))",36,Nairobi,Burundi,Bisoro,Bisoro,Urban,1
73,73,Nairobi,"('Bisoro', 'Bisoro', 'Burundi')",1,808.6174639320623,-2.8695106745388625,29.7077404,-3.636156,"('Nairobi', ('Bisoro', 'Bisoro', 'Burundi'))",36,"('Bisoro', 'Bisoro', 'Burundi')",Burundi,Bisoro,Bisoro,Urban,1
74,74,Nairobi,"('Bombolulu', 'Bombolulu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bombolulu', 'Bombolulu', 'Kenya'))",37,Nairobi,Kenya,Bombolulu,Bombolulu,Urban,1
75,75,Nairobi,"('Bombolulu', 'Bombolulu', 'Kenya')",1,391.7130077475133,-0.649344408385869,39.696073,-4.026789,"('Nairobi', ('Bombolulu', 'Bombolulu', 'Kenya'))",37,"('Bombolulu', 'Bombolulu', 'Kenya')",Kenya,Bombolulu,Bombolulu,Urban,1
76,76,Nairobi,"('Bondo', 'Bondo', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bondo', 'Bondo', 'Kenya'))",38,Nairobi,Kenya,Bondo,Bondo,Urban,2
77,77,Nairobi,"('Bondo', 'Bondo', 'Kenya')",1,299.02997269605555,2.730725114912761,34.2739935,-0.0993654,"('Nairobi', ('Bondo', 'Bondo', 'Kenya'))",38,"('Bondo', 'Bondo', 'Kenya')",Kenya,Bondo,Bondo,Urban,2
78,78,Nairobi,"('Bulambuli', 'Bulambuli', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bulambuli', 'Bulambuli', 'Uganda'))",39,Nairobi,Uganda,Bulambuli,Bulambuli,Urban,1
79,79,Nairobi,"('Bulambuli', 'Bulambuli', 'Uganda')",1,363.804397259737,2.410809987704609,34.28037988179564,1.35811175,"('Nairobi', ('Bulambuli', 'Bulambuli', 'Uganda'))",39,"('Bulambuli', 'Bulambuli', 'Uganda')",Uganda,Bulambuli,Bulambuli,Urban,1
80,80,Nairobi,"('Bumala', 'Bumala', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Bumala', 'Bumala', 'Kenya'))",40,Nairobi,Kenya,Bumala,Bumala,Urban,2
81,81,Nairobi,"('Bumala', 'Bumala', 'Kenya')",1,322.15955265584387,2.633836210548278,34.2024041,0.3031139,"('Nairobi', ('Bumala', 'Bumala', 'Kenya'))",40,"('Bumala', 'Bumala', 'Kenya')",Kenya,Bumala,Bumala,Urban,2
82,82,Nairobi,"('Ekalakala', 'Ekalakala', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ekalakala', 'Ekalakala', 'Kenya'))",41,Nairobi,Kenya,Ekalakala,Ekalakala,Non-Urban,1
83,83,Nairobi,"('Ekalakala', 'Ekalakala', 'Kenya')",1,68.95710605687995,0.3126555815660323,37.5079197,-1.0260966,"('Nairobi', ('Ekalakala', 'Ekalakala', 'Kenya'))",41,"('Ekalakala', 'Ekalakala', 'Kenya')",Kenya,Ekalakala,Ekalakala,Non-Urban,1
84,84,Nairobi,"('Enugu', 'Enugu', 'Nigeria')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Enugu', 'Enugu', 'Nigeria'))",42,Nairobi,Nigeria,Enugu,Enugu,Urban,42
85,85,Nairobi,"('Enugu', 'Enugu', 'Nigeria')",1,3362.235504290112,2.870010347136417,7.4143061,6.5536094,"('Nairobi', ('Enugu', 'Enugu', 'Nigeria'))",42,"('Enugu', 'Enugu', 'Nigeria')",Nigeria,Enugu,Enugu,Urban,42
86,86,Nairobi,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Fizi', 'Fizi', 'Democratic Republic of the Congo'))",43,Nairobi,Democratic Republic of the Congo,Fizi,Fizi,Non-Urban,3
87,87,Nairobi,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",1,934.3511763632928,-2.821575644986454,28.880631564917785,-4.2696783,"('Nairobi', ('Fizi', 'Fizi', 'Democratic Republic of the Congo'))",43,"('Fizi', 'Fizi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Fizi,Fizi,Non-Urban,3
88,88,Nairobi,"('Funyula', 'Funyula', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Funyula', 'Funyula', 'Kenya'))",44,Nairobi,Kenya,Funyula,Funyula,Urban,1
89,89,Nairobi,"('Funyula', 'Funyula', 'Kenya')",1,334.78513184190484,2.6690045033473946,34.053667600000004,0.2540714,"('Nairobi', ('Funyula', 'Funyula', 'Kenya'))",44,"('Funyula', 'Funyula', 'Kenya')",Kenya,Funyula,Funyula,Urban,1
90,90,Nairobi,"('Gbarnga', 'Gbarnga', 'Liberia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gbarnga', 'Gbarnga', 'Liberia'))",45,Nairobi,Liberia,Gbarnga,Gbarnga,Non-Urban,5
91,91,Nairobi,"('Gbarnga', 'Gbarnga', 'Liberia')",1,5189.024820927307,2.9448498806778884,-9.470905,6.996269,"('Nairobi', ('Gbarnga', 'Gbarnga', 'Liberia'))",45,"('Gbarnga', 'Gbarnga', 'Liberia')",Liberia,Gbarnga,Gbarnga,Non-Urban,5
92,92,Nairobi,"('Gisambai', 'Gisambai', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gisambai', 'Gisambai', 'Kenya'))",46,Nairobi,Kenya,Gisambai,Gisambai,Urban,1
93,93,Nairobi,"('Gisambai', 'Gisambai', 'Kenya')",1,268.3988829891277,2.674986582503604,34.7491708,0.0523706,"('Nairobi', ('Gisambai', 'Gisambai', 'Kenya'))",46,"('Gisambai', 'Gisambai', 'Kenya')",Kenya,Gisambai,Gisambai,Urban,1
94,94,Nairobi,"('Gitega', 'Gitega', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gitega', 'Gitega', 'Burundi'))",47,Nairobi,Burundi,Gitega,Gitega,Urban,5
95,95,Nairobi,"('Gitega', 'Gitega', 'Burundi')",1,801.0814959392111,-2.8772388670291504,29.9249718,-3.4284953,"('Nairobi', ('Gitega', 'Gitega', 'Burundi'))",47,"('Gitega', 'Gitega', 'Burundi')",Burundi,Gitega,Gitega,Urban,5
96,96,Nairobi,"('Githunguri', 'Githunguri', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Githunguri', 'Githunguri', 'Kenya'))",48,Nairobi,Kenya,Githunguri,Githunguri,Urban,1
97,97,Nairobi,"('Githunguri', 'Githunguri', 'Kenya')",1,122.2934509716952,0.8397340825532249,37.4833,-0.3666,"('Nairobi', ('Githunguri', 'Githunguri', 'Kenya'))",48,"('Githunguri', 'Githunguri', 'Kenya')",Kenya,Githunguri,Githunguri,Urban,1
98,98,Nairobi,"('Goma', 'Goma', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Goma', 'Goma', 'Democratic Republic of the Congo'))",49,Nairobi,Democratic Republic of the Congo,Goma,Goma,Urban,4
99,99,Nairobi,"('Goma', 'Goma', 'Democratic Republic of the Congo')",1,835.4547143817878,-3.096281734887913,29.225652,-1.6665685,"('Nairobi', ('Goma', 'Goma', 'Democratic Republic of the Congo'))",49,"('Goma', 'Goma', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Goma,Goma,Urban,4
100,100,Nairobi,"('Gucha', 'Gucha', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Gucha', 'Gucha', 'Kenya'))",50,Nairobi,Kenya,Gucha,Gucha,Urban,1
101,101,Nairobi,"('Gucha', 'Gucha', 'Kenya')",1,266.18128623855193,2.979383504433716,34.54848270000001,-0.7977695,"('Nairobi', ('Gucha', 'Gucha', 'Kenya'))",50,"('Gucha', 'Gucha', 'Kenya')",Kenya,Gucha,Gucha,Urban,1
